step,latitude,longitude,time,heightAboveGround,valid_time,u10,v10
5 days 15:00:00,49.25,358.75,2025-06-04,10.0,2025-06-09 15:00:00,2.6875,0.7124996
5 days 15:00:00,49.25,359.0,2025-06-04,10.0,2025-06-09 15:00:00,2.4375,0.27499962
5 days 15:00:00,49.25,359.25,2025-06-04,10.0,2025-06-09 15:00:00,-0.1875,-1.6000004
5 days 15:00:00,49.25,359.5,2025-06-04,10.0,2025-06-09 15:00:00,-1.4375,-3.2875004
5 days 15:00:00,49.25,359.75,2025-06-04,10.0,2025-06-09 15:00:00,1.125,-3.1625004
5 days 15:00:00,49.25,360.0,2025-06-04,10.0,2025-06-09 15:00:00,1.875,-0.10000038
5 days 18:00:00,45.25,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-7.2000003,-2.2625003
5 days 18:00:00,45.25,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-7.2000003,-2.1375003
5 days 18:00:00,45.25,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-7.0750003,-2.3250003
5 days 18:00:00,45.25,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-7.0750003,-2.4500003
5 days 18:00:00,45.25,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-7.0750003,-2.8250003
5 days 18:00:00,45.25,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-7.0750003,-3.0750003
5 days 18:00:00,45.25,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-7.0750003,-3.5125003
5 days 18:00:00,45.25,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-6.8250003,-3.8250003
5 days 18:00:00,45.25,356.0,2025-06-04,10.0,2025-06-09 18:00:00,-6.6375003,-4.0750003
5 days 18:00:00,45.25,356.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.5125003,-4.5125003
5 days 18:00:00,45.25,356.5,2025-06-04,10.0,2025-06-09 18:00:00,-6.0750003,-4.8250003
5 days 18:00:00,45.25,356.75,2025-06-04,10.0,2025-06-09 18:00:00,-5.5750003,-5.0750003
5 days 18:00:00,45.25,357.0,2025-06-04,10.0,2025-06-09 18:00:00,-5.1375003,-5.3875003
5 days 18:00:00,45.25,357.25,2025-06-04,10.0,2025-06-09 18:00:00,-4.5750003,-5.8250003
5 days 18:00:00,45.25,357.5,2025-06-04,10.0,2025-06-09 18:00:00,-4.0750003,-6.3250003
5 days 18:00:00,45.25,357.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.4500003,-6.1375003
5 days 18:00:00,45.25,358.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.4500003,-6.3250003
5 days 18:00:00,45.25,358.25,2025-06-04,10.0,2025-06-09 18:00:00,-3.0750003,-5.5750003
5 days 18:00:00,45.25,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-3.3250003,-2.8250003
5 days 18:00:00,45.25,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.6375003,-1.0750003
5 days 18:00:00,45.25,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-3.0750003,-1.6375003
5 days 18:00:00,45.25,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.0750003,-1.5750003
5 days 18:00:00,45.25,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.3875003,-1.1375003
5 days 18:00:00,45.25,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.2625003,-1.4500003
5 days 18:00:00,45.25,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.0750003,-1.4500003
5 days 18:00:00,45.5,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-7.0750003,-2.5750003
5 days 18:00:00,45.5,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-7.0750003,-2.5750003
5 days 18:00:00,45.5,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-7.0750003,-2.5750003
5 days 18:00:00,45.5,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-7.0125003,-2.7625003
5 days 18:00:00,45.5,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-6.9500003,-2.9500003
5 days 18:00:00,45.5,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.9500003,-3.2000003
5 days 18:00:00,45.5,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-7.0125003,-3.3250003
5 days 18:00:00,45.5,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-6.8250003,-3.5750003
5 days 18:00:00,45.5,356.0,2025-06-04,10.0,2025-06-09 18:00:00,-6.5750003,-3.9500003
5 days 18:00:00,45.5,356.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.3250003,-4.3250003
5 days 18:00:00,45.5,356.5,2025-06-04,10.0,2025-06-09 18:00:00,-5.7000003,-4.4500003
5 days 18:00:00,45.5,356.75,2025-06-04,10.0,2025-06-09 18:00:00,-5.3875003,-4.8250003
5 days 18:00:00,45.5,357.0,2025-06-04,10.0,2025-06-09 18:00:00,-4.9500003,-5.1375003
5 days 18:00:00,45.5,357.25,2025-06-04,10.0,2025-06-09 18:00:00,-4.3250003,-5.3875003
5 days 18:00:00,45.5,357.5,2025-06-04,10.0,2025-06-09 18:00:00,-3.7625003,-5.8250003
5 days 18:00:00,45.5,357.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.4500003,-5.6375003
5 days 18:00:00,45.5,358.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.7000003,-6.5750003
5 days 18:00:00,45.5,358.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.7625003,-5.5750003
5 days 18:00:00,45.5,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-3.5750003,-2.5750003
5 days 18:00:00,45.5,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-3.0750003,-2.2000003
5 days 18:00:00,45.5,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.3250003,-1.9500003
5 days 18:00:00,45.5,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-1.8875003,-1.8250003
5 days 18:00:00,45.5,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.1375003,-1.9500003
5 days 18:00:00,45.5,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.8250003,-1.9500003
5 days 18:00:00,45.5,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.3250003,-1.5750003
5 days 18:00:00,45.75,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-7.0125003,-2.8250003
5 days 18:00:00,45.75,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.9500003,-2.8250003
5 days 18:00:00,45.75,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-6.8250003,-2.8875003
5 days 18:00:00,45.75,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-6.8250003,-3.0125003
5 days 18:00:00,45.75,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-6.7625003,-3.0125003
5 days 18:00:00,45.75,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.6375003,-3.0750003
5 days 18:00:00,45.75,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-6.7625003,-3.2625003
5 days 18:00:00,45.75,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-6.5125003,-3.4500003
5 days 18:00:00,45.75,356.0,2025-06-04,10.0,2025-06-09 18:00:00,-6.3875003,-3.8250003
5 days 18:00:00,45.75,356.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.0750003,-4.0750003
5 days 18:00:00,45.75,356.5,2025-06-04,10.0,2025-06-09 18:00:00,-5.5125003,-4.7000003
5 days 18:00:00,45.75,356.75,2025-06-04,10.0,2025-06-09 18:00:00,-4.9500003,-5.2000003
5 days 18:00:00,45.75,357.0,2025-06-04,10.0,2025-06-09 18:00:00,-4.0750003,-5.8250003
5 days 18:00:00,45.75,357.25,2025-06-04,10.0,2025-06-09 18:00:00,-3.4500003,-6.3875003
5 days 18:00:00,45.75,357.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.5125003,-6.5125003
5 days 18:00:00,45.75,357.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.0125003,-6.5750003
5 days 18:00:00,45.75,358.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.0750003,-6.3875003
5 days 18:00:00,45.75,358.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.1375003,-6.0750003
5 days 18:00:00,45.75,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-3.1375003,-3.9500003
5 days 18:00:00,45.75,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.3250003,-2.3250003
5 days 18:00:00,45.75,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.1375003,-2.0750003
5 days 18:00:00,45.75,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.3250003,-1.8250003
5 days 18:00:00,45.75,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.8875003,-2.3250003
5 days 18:00:00,45.75,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.8875003,-2.0125003
5 days 18:00:00,45.75,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.0125003,-2.0750003
5 days 18:00:00,46.0,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.8875003,-3.0125003
5 days 18:00:00,46.0,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.7625003,-2.8250003
5 days 18:00:00,46.0,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-6.5750003,-2.7625003
5 days 18:00:00,46.0,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-6.6375003,-2.8250003
5 days 18:00:00,46.0,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-6.5750003,-2.8875003
5 days 18:00:00,46.0,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.5125003,-3.0125003
5 days 18:00:00,46.0,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-6.3250003,-3.0750003
5 days 18:00:00,46.0,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-6.2625003,-3.5750003
5 days 18:00:00,46.0,356.0,2025-06-04,10.0,2025-06-09 18:00:00,-5.8250003,-4.0750003
5 days 18:00:00,46.0,356.25,2025-06-04,10.0,2025-06-09 18:00:00,-5.4500003,-4.8875003
5 days 18:00:00,46.0,356.5,2025-06-04,10.0,2025-06-09 18:00:00,-4.8875003,-5.5125003
5 days 18:00:00,46.0,356.75,2025-06-04,10.0,2025-06-09 18:00:00,-4.2000003,-6.0750003
5 days 18:00:00,46.0,357.0,2025-06-04,10.0,2025-06-09 18:00:00,-3.4500003,-6.3250003
5 days 18:00:00,46.0,357.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.4500003,-6.8250003
5 days 18:00:00,46.0,357.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.5125003,-6.8250003
5 days 18:00:00,46.0,357.75,2025-06-04,10.0,2025-06-09 18:00:00,-0.012500286,-6.3875003
5 days 18:00:00,46.0,358.0,2025-06-04,10.0,2025-06-09 18:00:00,-0.3250003,-6.0125003
5 days 18:00:00,46.0,358.25,2025-06-04,10.0,2025-06-09 18:00:00,1.1749997,-5.8250003
5 days 18:00:00,46.0,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.8250003,-3.2625003
5 days 18:00:00,46.0,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.2000003,-2.5750003
5 days 18:00:00,46.0,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.2000003,-2.3250003
5 days 18:00:00,46.0,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-1.8250003,-2.2625003
5 days 18:00:00,46.0,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-1.8875003
5 days 18:00:00,46.0,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.6375003,-2.0750003
5 days 18:00:00,46.0,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-2.0750003
5 days 18:00:00,46.25,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.4500003,-2.7000003
5 days 18:00:00,46.25,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.3875003,-2.8250003
5 days 18:00:00,46.25,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-6.3250003,-2.8250003
5 days 18:00:00,46.25,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-6.3250003,-2.7000003
5 days 18:00:00,46.25,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-6.3250003,-2.7000003
5 days 18:00:00,46.25,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.3250003,-2.8250003
5 days 18:00:00,46.25,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-6.0750003,-3.2625003
5 days 18:00:00,46.25,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-5.6375003,-3.5750003
5 days 18:00:00,46.25,356.0,2025-06-04,10.0,2025-06-09 18:00:00,-5.1375003,-4.3250003
5 days 18:00:00,46.25,356.25,2025-06-04,10.0,2025-06-09 18:00:00,-4.5750003,-4.9500003
5 days 18:00:00,46.25,356.5,2025-06-04,10.0,2025-06-09 18:00:00,-3.8250003,-5.4500003
5 days 18:00:00,46.25,356.75,2025-06-04,10.0,2025-06-09 18:00:00,-3.3250003,-5.8875003
5 days 18:00:00,46.25,357.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.2000003,-6.0125003
5 days 18:00:00,46.25,357.25,2025-06-04,10.0,2025-06-09 18:00:00,-1.0750003,-6.0125003
5 days 18:00:00,46.25,357.5,2025-06-04,10.0,2025-06-09 18:00:00,0.4249997,-6.0125003
5 days 18:00:00,46.25,357.75,2025-06-04,10.0,2025-06-09 18:00:00,1.4249997,-5.0750003
5 days 18:00:00,46.25,358.0,2025-06-04,10.0,2025-06-09 18:00:00,3.2999997,-4.2625003
5 days 18:00:00,46.25,358.25,2025-06-04,10.0,2025-06-09 18:00:00,2.1749997,-3.0750003
5 days 18:00:00,46.25,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.4500003,-2.1375003
5 days 18:00:00,46.25,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.8875003,-1.7000003
5 days 18:00:00,46.25,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.0750003,-1.7625003
5 days 18:00:00,46.25,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.0750003,-1.8250003
5 days 18:00:00,46.25,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.8875003,-2.0125003
5 days 18:00:00,46.25,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.3250003,-2.0750003
5 days 18:00:00,46.25,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.8250003,-2.3250003
5 days 18:00:00,46.5,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.4500003,-2.7000003
5 days 18:00:00,46.5,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.2625003,-2.8250003
5 days 18:00:00,46.5,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-6.2000003,-2.8250003
5 days 18:00:00,46.5,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-6.0750003,-2.9500003
5 days 18:00:00,46.5,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-6.0750003,-3.0125003
5 days 18:00:00,46.5,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-5.8250003,-3.0750003
5 days 18:00:00,46.5,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-5.5750003,-3.4500003
5 days 18:00:00,46.5,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-4.8875003,-3.9500003
5 days 18:00:00,46.5,356.0,2025-06-04,10.0,2025-06-09 18:00:00,-4.3250003,-4.5750003
5 days 18:00:00,46.5,356.25,2025-06-04,10.0,2025-06-09 18:00:00,-3.7000003,-5.2625003
5 days 18:00:00,46.5,356.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.9500003,-5.7000003
5 days 18:00:00,46.5,356.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.8250003,-6.0125003
5 days 18:00:00,46.5,357.0,2025-06-04,10.0,2025-06-09 18:00:00,-0.5125003,-6.3875003
5 days 18:00:00,46.5,357.25,2025-06-04,10.0,2025-06-09 18:00:00,0.3624997,-6.5750003
5 days 18:00:00,46.5,357.5,2025-06-04,10.0,2025-06-09 18:00:00,1.7999997,-6.4500003
5 days 18:00:00,46.5,357.75,2025-06-04,10.0,2025-06-09 18:00:00,3.4874997,-4.2625003
5 days 18:00:00,46.5,358.0,2025-06-04,10.0,2025-06-09 18:00:00,0.6749997,-1.4500003
5 days 18:00:00,46.5,358.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.3250003,-1.0750003
5 days 18:00:00,46.5,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.7000003,-1.0750003
5 days 18:00:00,46.5,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.9500003,-0.5750003
5 days 18:00:00,46.5,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.0125003,-1.0125003
5 days 18:00:00,46.5,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.3875003,-1.3875003
5 days 18:00:00,46.5,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.5750003,-1.8250003
5 days 18:00:00,46.5,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.9500003,-1.6375003
5 days 18:00:00,46.5,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.0750003,-1.8250003
5 days 18:00:00,46.75,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.0750003,-2.5750003
5 days 18:00:00,46.75,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-6.0125003,-2.8250003
5 days 18:00:00,46.75,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-5.7625003,-3.0750003
5 days 18:00:00,46.75,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-5.4500003,-3.0750003
5 days 18:00:00,46.75,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-5.2625003,-3.1375003
5 days 18:00:00,46.75,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-5.2625003,-3.3875003
5 days 18:00:00,46.75,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-4.7625003,-3.5750003
5 days 18:00:00,46.75,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-4.3250003,-4.1375003
5 days 18:00:00,46.75,356.0,2025-06-04,10.0,2025-06-09 18:00:00,-3.4500003,-4.7000003
5 days 18:00:00,46.75,356.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.5750003,-5.3250003
5 days 18:00:00,46.75,356.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-5.5125003
5 days 18:00:00,46.75,356.75,2025-06-04,10.0,2025-06-09 18:00:00,-0.4500003,-5.9500003
5 days 18:00:00,46.75,357.0,2025-06-04,10.0,2025-06-09 18:00:00,0.4249997,-6.3250003
5 days 18:00:00,46.75,357.25,2025-06-04,10.0,2025-06-09 18:00:00,1.5499997,-6.7000003
5 days 18:00:00,46.75,357.5,2025-06-04,10.0,2025-06-09 18:00:00,1.9249997,-6.9500003
5 days 18:00:00,46.75,357.75,2025-06-04,10.0,2025-06-09 18:00:00,-0.075000286,-4.1375003
5 days 18:00:00,46.75,358.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.5125003,-2.0750003
5 days 18:00:00,46.75,358.25,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-1.8250003
5 days 18:00:00,46.75,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.8250003,-1.3875003
5 days 18:00:00,46.75,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.7000003,-1.3250003
5 days 18:00:00,46.75,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.1375003,-1.5125003
5 days 18:00:00,46.75,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.7000003,-1.1375003
5 days 18:00:00,46.75,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.7000003,-0.9500003
5 days 18:00:00,46.75,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.3875003,-1.3250003
5 days 18:00:00,46.75,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.2000003,-1.3250003
5 days 18:00:00,47.0,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-5.3250003,-0.7625003
5 days 18:00:00,47.0,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-5.5750003,-1.8250003
5 days 18:00:00,47.0,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-5.1375003,-2.6375003
5 days 18:00:00,47.0,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-4.8250003,-3.0750003
5 days 18:00:00,47.0,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-4.4500003,-3.5750003
5 days 18:00:00,47.0,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-4.0750003,-3.6375003
5 days 18:00:00,47.0,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-3.7000003,-3.8875003
5 days 18:00:00,47.0,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-3.1375003,-3.8250003
5 days 18:00:00,47.0,356.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.3250003,-3.8875003
5 days 18:00:00,47.0,356.25,2025-06-04,10.0,2025-06-09 18:00:00,-0.6375003,-4.0125003
5 days 18:00:00,47.0,356.5,2025-06-04,10.0,2025-06-09 18:00:00,0.6749997,-3.4500003
5 days 18:00:00,47.0,356.75,2025-06-04,10.0,2025-06-09 18:00:00,1.1749997,-4.0125003
5 days 18:00:00,47.0,357.0,2025-06-04,10.0,2025-06-09 18:00:00,1.9249997,-4.5125003
5 days 18:00:00,47.0,357.25,2025-06-04,10.0,2025-06-09 18:00:00,2.3624997,-4.8875003
5 days 18:00:00,47.0,357.5,2025-06-04,10.0,2025-06-09 18:00:00,4.1749997,-4.8250003
5 days 18:00:00,47.0,357.75,2025-06-04,10.0,2025-06-09 18:00:00,1.8624997,-3.3250003
5 days 18:00:00,47.0,358.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-1.7625003
5 days 18:00:00,47.0,358.25,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-1.8250003
5 days 18:00:00,47.0,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.2000003,-1.9500003
5 days 18:00:00,47.0,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.6375003,-1.3250003
5 days 18:00:00,47.0,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.8250003,-0.8250003
5 days 18:00:00,47.0,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.0750003,-1.0750003
5 days 18:00:00,47.0,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.9500003,-1.3875003
5 days 18:00:00,47.0,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.3250003,-1.2625003
5 days 18:00:00,47.0,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.1375003,-1.3250003
5 days 18:00:00,47.25,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-3.3250003,-1.0750003
5 days 18:00:00,47.25,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-3.7000003,-1.3250003
5 days 18:00:00,47.25,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-4.2625003,-1.8250003
5 days 18:00:00,47.25,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-3.5750003,-2.6375003
5 days 18:00:00,47.25,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-2.8875003,-2.8250003
5 days 18:00:00,47.25,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.2625003,-2.7625003
5 days 18:00:00,47.25,355.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-2.5750003
5 days 18:00:00,47.25,355.75,2025-06-04,10.0,2025-06-09 18:00:00,-0.8875003,-2.4500003
5 days 18:00:00,47.25,356.0,2025-06-04,10.0,2025-06-09 18:00:00,0.17499971,-2.2625003
5 days 18:00:00,47.25,356.25,2025-06-04,10.0,2025-06-09 18:00:00,1.1749997,-2.3250003
5 days 18:00:00,47.25,356.5,2025-06-04,10.0,2025-06-09 18:00:00,1.7999997,-2.8250003
5 days 18:00:00,47.25,356.75,2025-06-04,10.0,2025-06-09 18:00:00,2.6749997,-3.1375003
5 days 18:00:00,47.25,357.0,2025-06-04,10.0,2025-06-09 18:00:00,3.2999997,-3.2000003
5 days 18:00:00,47.25,357.25,2025-06-04,10.0,2025-06-09 18:00:00,3.7999997,-2.9500003
5 days 18:00:00,47.25,357.5,2025-06-04,10.0,2025-06-09 18:00:00,0.9249997,-1.6375003
5 days 18:00:00,47.25,357.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.3875003,-1.7625003
5 days 18:00:00,47.25,358.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.2000003,-1.8250003
5 days 18:00:00,47.25,358.25,2025-06-04,10.0,2025-06-09 18:00:00,-1.3875003,-2.2625003
5 days 18:00:00,47.25,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.3250003,-2.3875003
5 days 18:00:00,47.25,358.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.1375003,-2.3250003
5 days 18:00:00,47.25,359.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.3250003,-2.5750003
5 days 18:00:00,47.25,359.25,2025-06-04,10.0,2025-06-09 18:00:00,-1.5125003,-1.8875003
5 days 18:00:00,47.25,359.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-1.0750003
5 days 18:00:00,47.25,359.75,2025-06-04,10.0,2025-06-09 18:00:00,-1.6375003,-0.7000003
5 days 18:00:00,47.25,360.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.8250003,-0.7000003
5 days 18:00:00,47.5,0.25,2025-06-04,10.0,2025-06-09 18:00:00,-2.4500003,-1.0750003
5 days 18:00:00,47.5,354.25,2025-06-04,10.0,2025-06-09 18:00:00,-3.0125003,-1.3250003
5 days 18:00:00,47.5,354.5,2025-06-04,10.0,2025-06-09 18:00:00,-2.8250003,-1.5750003
5 days 18:00:00,47.5,354.75,2025-06-04,10.0,2025-06-09 18:00:00,-2.0125003,-1.3250003
5 days 18:00:00,47.5,355.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.2000003,-2.0125003
5 days 18:00:00,47.5,355.25,2025-06-04,10.0,2025-06-09 18:00:00,-0.075000286,-2.3250003
5 days 18:00:00,47.5,355.5,2025-06-04,10.0,2025-06-09 18:00:00,0.6749997,-2.2625003
5 days 18:00:00,47.5,355.75,2025-06-04,10.0,2025-06-09 18:00:00,1.3624997,-1.4500003
5 days 18:00:00,47.5,356.0,2025-06-04,10.0,2025-06-09 18:00:00,1.8624997,-1.3250003
5 days 18:00:00,47.5,356.25,2025-06-04,10.0,2025-06-09 18:00:00,3.1749997,-1.4500003
5 days 18:00:00,47.5,356.5,2025-06-04,10.0,2025-06-09 18:00:00,3.6124997,-2.0125003
5 days 18:00:00,47.5,356.75,2025-06-04,10.0,2025-06-09 18:00:00,3.8624997,-1.3250003
5 days 18:00:00,47.5,357.0,2025-06-04,10.0,2025-06-09 18:00:00,4.6124997,-0.5750003
5 days 18:00:00,47.5,357.25,2025-06-04,10.0,2025-06-09 18:00:00,2.9249997,-0.012500286
5 days 18:00:00,47.5,357.5,2025-06-04,10.0,2025-06-09 18:00:00,-0.8250003,-1.3250003
5 days 18:00:00,47.5,357.75,2025-06-04,10.0,2025-06-09 18:00:00,-0.9500003,-0.8875003
5 days 18:00:00,47.5,358.0,2025-06-04,10.0,2025-06-09 18:00:00,-1.5750003,-1.2000003
5 days 18:00:00,47.5,358.25,2025-06-04,10.0,2025-06-09 18:00:00,-1.5125003,-1.3875003
5 days 18:00:00,47.5,358.5,2025-06-04,10.0,2025-06-09 18:00:00,-1.5125003,-1.6375003
